"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B000UUWECC","Being a ride leader with a bicycle club, I use coconut water (with its high Potassium and vitamin C) as an energy drink. I prefer this product to that you find in ethnic markets, because it has no added sugar and it hasn't been boiled.",5,"Coconut Water",1273881600,"2011-03-11"
"B000UUWECC","I have a great feeling about O.N.E. Like I previously said this is by far the best Tasting,satisfying,and hydrating flavored Coconut Water out there,just my opinion,but hey God knows I drink a truck load of it. O.N.E.read my mind before I could even pick up the phone and call them to say hey,for my two cents worth,when are you....and all of a sudden they come out with the ultimate new perfect size,the 16.9oz!! YAY! I was getting kinda tired of cleaning my grocer's shelves bare of every one of the very good,but small 8.5oz sizes. Trust me,if you love the taste of fresh fruit in your whatever? well in this case it's from a very young and green Coconut in it's prime picked and sent to you to enjoy to the very last drop! Remember read all the goodnees about O.N.E.'s Coconut waters right on the side somewhere. CAUTION: It can give O.N.E. a sudden burst of energy!",5,"O.N.E. Coconut Water With A Splash Of Pink Guava!!",1357689600,"2011-03-11"
"B000UUWECC","Got my hubby started drinking ONE as an alternate to Gatorade since he has to watch salt intake.  He loves the coconut water and swears it keeps him feeling more alert, especially in our 114 degree heat.  Got my 89 yr old Mom to try it for her nightly leg cramps - after drinking one a night for three nights her cramps have stopped and her constipation eased up.  Great product for the elderly who don't drink enough water.  Thanks to Amazon's subscription plan - don't even have to go to the store and it's cheaper.  Tried several brands and ONE is the best!",5,"Great source of potassium",1279584000,"2011-03-11"
"B000UUWECC","It was the best, they name thier product right when they called it one,  I have tried at least 4 other brands none can compete.",5,"You tried the rest now try the best, you will feel you are on a Island",1297900800,"2011-03-11"
"B000UUWECC","I love coconut water, specially directly from the coconut. But this is the first packaged coconut water that passed my ""quality control"", I really enjoy it. Needless to say, coconut water is a pretty healthy drink.",4,"Almost as good as the real thing",1281484800,"2011-03-11"
"B000UUWECC","O.N.E.'s Coconut Water is about straightforward as it gets: 100% coconut water.My first encounter with the green globe and the coconut water inside came after a climb of 1500 steps (and back down again) in ninety-plus degree heat on a dry, dusty winter day in Palitana India.  While I fell far short of the 3500 needed to reach the plateau of temples, I also barely managed to return to the base.Blame it on my Anglo-European genes, sheesh.Back at our vehicle, a vendor hacked off the top of the green globe before offering it too me.  Though the water within was warm, it was more refreshing and cooling than anything else I could have imagined at that moment.The inherent cooling properties of coconut water make it an ideal way to stave off the heat from both the inside out.O.N.E.'s coconut water, though not as 'mentally' satisfying to drink (everyone loves the green globe) certainly is as tasty and refreshing.",4,"From the Inside Out, Coconut Cools the Soul, um, the Body",1214352000,"2011-03-11"
"B000UUWECC","Very simple and delicious light taste of coconut. When you don't want plain water, this is really a treat. Best when cold.",5,"A refreshing drink",1264291200,"2011-03-11"
"B000UUWECC","I've bought this before and been pleased, this case is undrinkable. I thought the bad reviews were unreasonable because I liked the product, but now I see. I recommend you get yours from the healthfood store so you can return it easily if its from a bad batch.",1,"dissapointed",1338768000,"2011-03-11"
"B000UUWECC","I recently tore up my knee, they suspect ligament damage and possible cartilage injury but wont know till after the MRI in a few days.  Being in a thigh to foot brace, and walking on crutches (especially now that we're getting into the summer months) has me totally dehydrated.  I dont drink sodas for hydration, sports drinks are OK-but get boring, and water is great but not 100% of the time.  So recently I decided to give ONE coconut water a try and I thank God that I did.  It is totally refreshing, completely rehydrating, and the subtle coconut flavor is delicious.  Please believe, this is not coconut milk.  It is not thick or heavy.  It is light and refreshing.  I buy it at a local grocery only store and it is $2.50 per 11 oz box.  A little on the pricey side but well worth it.  Ive been drinking 2-4 per day and lovin it like Mcdonalds.  Its healthy, it tastes great, and does everything that it says and more.  I definitely give this drink my seal of approval.  There are a lot of other brands out there, but Ill never try them because this is just too good to go elsewhere.  If you get bored by gatorade and sometimes need something a couple steps away from water, then its a must that you try this drink!!!",5,"try this drink!",1306886400,"2011-03-11"
"B000UUWECC","OK, so I ordered some of his coco juice and received all of one container. Tanks, O.N.E.!!! One day, before I could taste it or myself, my son saw the container on the kitchen table and decided to try it. Here's what he had to say about it:""I took one sip and swallowed it, and it was not at all refreshing. It tasted like all the other coconut juice you had ever had, but watered down -- like they took the good parts out of the coconut and added water. It was disgusting.""There you have it. Another dissatisfied customer. Next time, Amazon, send me a 6-pack so I'll have half a chance to try this on my own!",1,"My kid sez, ""It sux!""",1213488000,"2011-03-11"
"B000UUWECC","I had one carton that was completely empty when it arrived.  The taste is not as good as some other brands I've tried.",3,"It's okay",1393977600,"2011-03-11"
"B000UUWECC","pure and natural, what else is there to say? VERY GOOD FLAVOR, and only one ingredient, coconut water, I give this to my twin toddlers instead of juice to keep them hydrated throughout the day, very healthy alternative and they love it!",5,"MY FAVORITE",1402185600,"2011-03-11"
"B000UUWECC","I'm sure there are people who like this stuff but I much rather prefer the regular one but they were out of it so I got 24 of these. Double YUCK!!! Tastes like The stuff they make u drink to clear out ur colon for a colonoscopy.  Poured them ALL OUT. What a waste. I really need to stick to what I'm used to. I will still purchase the regular one from this seller because their product is great , fresh etc (well the regular one) and the package comes in a very timely manner. I have NO issues w this seller only the TASTE of this particular version of O.N.E.",1,"Not what I expected",1377302400,"2011-03-11"
"B000UUWECC","Good price for this water. This is one of my favorites, flavor-wise. It's funny how something that's supposedly just coconut water can have a slightly different flavor among brands.",5,"Good price, good product",1396137600,"2011-03-11"
"B000UUWECC","Good product, stores well, tastes good for thos who like Coconut water (I buy it for the office)- they always request this brand).",5,"Great packaging, the folks at our office love it",1374019200,"2011-03-11"
"B000UUWECC","Although I was not happy to see that sugar was added, it was quite delicious.  The entire family fought over the measly two cases I ordered...",4,"Pure yumminess after 90minutes of HOT yoga",1358899200,"2011-03-11"
"B000UUWECC","I absolutely love coconut water. its refreshing and very hydrating. Although its very abundant in location and brands, I always get a better deal online.",5,"cuckoo for cocnut water",1389225600,"2011-03-11"
"B000UUWECC","This ""water"" has a very, very light coconut flavor with a hint of sweetness. It is refreshing and doesn't leave an aftertaste like drinks with sugar. I like the fact that it has electrolytes, but they are really unnecessary for most people, in light of the fact that it takes a huge amount of exercise (like running a marathon) before one needs anything other than water to rehydrate. What I don't like is the number of calories, admittedly fewer than, say, an equal amount of soda or juice, but still more than I care to consume in a drink - and the price. I just can't see myself paying two bucks for a 12 oz. container when a glass of water from the tap (or just about any other drink I could choose) is much less. Or free!",3,"Refreshing, light flavor. Expensive!",1211414400,"2011-03-11"
"B000UUWECC","This is the best coconut water I have tried, always fresh and delicious! I will continue to purchase from Amazon, it is a great value as opposed to what is found in stores.",5,"the BEST!!",1372809600,"2011-03-11"
"B000UUWECC","Of all the coconut waters out there, this is the best one.  The name says it all...O.N.E.  Worth the price too.",5,"Delicious & good for you!",1376784000,"2011-03-11"
"B000UUWECC","I want to like coconut water. But, this tastes AWFUL!!! I will continue my search for a palatable coconut water, but this ISN'T it!!!",1,"THEY ARE LYING TO YOU, IT'S HORRIBLE!!!",1396310400,"2011-03-11"
"B000UUWECC","If you are like me and don't like sweet drinks, avoid this product. I can't taste anything more than sugar water",2,"too sweet to my taste",1378598400,"2011-03-11"
"B000UUWECC","This drink is not only refreshing, but satisfying as well. Nourishment with a fabulous taste and reasonable price, conveniently delivered to my home-I love it. And the size of the drink is perfect. I can drink it all, without expanding my waistline or stretching my stomach.",5,"Super refresher, subtle flavor from Amazon",1314662400,"2011-03-11"
"B000UUWECC","I'm now a full convert to the current coconut water food trend.  This particular brand has a good price here on Amazon.",5,"Excellent product",1327017600,"2011-03-11"
"B000UUWECC","ZICO Coconut water tastes better when it comes in a bottle that you have to refrigerate.  I've drank the 12-pack O.N.E. and the 12-pack ZICO, and O.N.E. definitely tastes better when it comes to the aseptic packaging.  Not sure why the packaging makes a noticeable difference.",5,"Better than ZICO!",1286668800,"2011-03-11"
"B000UUWECC","I wasn't sure what to expect with this product. I can't disagree with the name. It is mostly water with just a hint of a coconut flavor. It is not sweet like a juice. It is not like coconut milk.What was surprizing, is the amount of carbohrdrates (according to the package label). Not as much as a sugar sweetened soft drink or a juice, but much higher than water or a diet beverage.",3,"water with carbs",1213833600,"2011-03-11"
"B000UUWECC","less sugar per serving than the other coconut waters.  not as sweet tasting but I think this O.N.E is a better choice.",5,"not as good as the vita coco.",1375488000,"2011-03-11"
"B000UUWECC","You won't mistake this for fresh coconut water by any means, but it is still palatable enough to get by.",3,"Okay",1378684800,"2011-03-11"
"B000UUWECC","This is the best tasting coconut water out there. With all the brands to choose, this is the one I get regular shipments of.",5,"Best amongst many coconut waters",1359504000,"2011-03-11"
"B000UUWECC","O.N.E. Coconut water is the liquid found inside young coconuts, not to be confused with coconut milk. Coconut water is found in the core of young, green coconuts. As the coconut matures this liquid largely becomes absorbed into the nut's flesh. Coconut water has long been a popular drink in the tropics, especially in Brazil, Tropical Asia and Trinidad and Tobago, where it is available fresh or bottled. It is naturally fat-free and low in food energy (16.7 calories or 70 kilojoules per 100 grams).Coconuts for drinking are carefully packaged and sold in many places.  In Central America, particularly in Costa Rica, it is found and sold in strategic highway stops or on the beaches; there, the coconut water is called ""agua de pipa"", and the coconut is cut in front of the customer to ensure its freshness. O.N.E. Coconut water is a natural sports drink because of its high potassium and mineral content which helps the body recover from rigorous exercise.I LOVE THIS O.N.E. Coconut Water!!",5,"My favorite is O.N.E!!",1216857600,"2011-03-11"
"B000UUWECC","Another reviewer mentioned how his VitaCoco didn't measure up to O.N.E. Ironically, for me, it was the exact opposite! I have tasted O.N.E. from another source and it was good, but my autoship from Amazon seemed 'off.'  I am on autoship w/Amazon for both O.N.E. and VitaCoco. The flavor of VitaCoco seems much better to me. The ""use by"" dates of both shipments were fine, but O.N.E.'s taste just didn't do it for me; yet, I've tasted O.N.E. from other sources beforehand and liked it, so perhaps these coconut waters can differ from batch to batch?  If my next auto shipment of O.N.E. leaves me flat again, I will definitely cancel it and keep just the VitaCoco.  In short, I suppose with these conflicting reviews--mine and others'--there may be no choice but to try it yourself to experience it and discover your own personal preferences.",4,"I've taste-tested 3 brands,Vitacoco is best",1278979200,"2011-03-11"
"B000UUWECC","Low in sugar but a true tasting coconut water that I drink daily and love the refreshing taste of it",5,"I love this ONE",1402099200,"2011-03-11"
"B000UUWECC","Mar. 2, 2014I would tell others about this product, because it's Great!I love drink their coconut Water always have.  I'll give it 5 Thumbs Up!!!Ms Jo Browner",5,"I Always Enjoy O.N.E. Products!",1393718400,"2011-03-11"
"B000UUWECC","I love coconut water because it brings back memories of when I was a little kid and my grandmother in Miami would cut a coconut in half and let me sip the amazing water, which is often slightly surgary/salty. The problem: most canned coconut waters are nothing like it. Now there IS a coconut water. O.N.E.'s 11 ounce coconut waters is NUMBER ONE. It's not just refreshing, but it's exactly like the original coconut water I remembered with the wonderful taste, smoothness and ability to quench your thirst. Also, it's totally natural, with five electrolytes and more potassium than a banana!",5,"The Glories Of Delicious Pristine Coconut Water",1211500800,"2011-03-11"
"B000UUWECC","It is well priced and I would buy it again. It is flavorful and it does not have additives  that others do.",5,"Good Water",1397520000,"2011-03-11"
"B000UUWECC","Not only does this taste fantastic, but look at the product highlights:""High in potassium, fat free, cholesterol free, and low in acidity, no sugar. Contains five essential electrolytes--potassium, magnesium, calcium, sodium, and phosphorous. It contains similar levels of electrolytes as those found in human blood. Help promote smoother, more hydrated skin. It is an effective oral rehydration medium, and keeps the body cool.""All I know is it taste great, so whenever I want to day dream I am in Oahu on the beach, crack open one of these, shut my office door and have my 5 minute zen.Remember on the movie 'The Collateral' when Jamie Foxx would get his zen by looking at the picture of the island. (This is my zen)",5,"I'm coconuts for O.N.E. Coconut Water",1210809600,"2011-03-11"
"B000UUWECC","Not being a medical or nutritional expert, I can't comment on the health benefits of coconut water. The product's claimed benefits seem reasonable and commendable.It seems that there's a real craze these days for juice-type beverages, and although the benefits of increased intake of fruits and vegetables are well-known, the price for these ""high-end"" beverages is typically $3.50 to $5.00 for a single serving, and often contains 300 calories or more. Comparatively speaking, O.N.E. Coconut Water is a low-calorie bargain.I've never had coconut water before, so I didn't know exactly what to expect. To my suprise, O.N.E. Coconut Water is quite clear, almost like water. An 11-oz serving contains only 60 calories, so as expected there is just a hint of sweetness. The coconut taste is also very light. There is no bitterness, no strange aftertaste. It's a truly refreshing beverage, and a pleasant surprise!",4,"Refreshing!",1213315200,"2011-03-11"
"B000UUWECC","Coconut water is the liquid inside an unopened coconut. It is not ""coconut milk,"" although there is often confusion about that. Coconut milk is made from the meat of the coconut after it is opened and the water poured out. Inside the coconut, the water is sterile and very benign to the human body - it has been safely used in emergencies as IV fluid! (Straight out of the coconut, that is, NOT from a Tetrapak.)Coconuts in general are very healthy items. In the South Pacific the coconut palm is called ""the tree of Life,"" because it provides so many things for a healthy life: food, water, shelter, medicine, etc. Coconut oil is one of the healthiest oils on the planet, but has been the victim of intense propaganda campaigns by corporate vegetable oil cartels and other evil critters.Coconut water tastes (to me) a bit like very watery, unsweetened tapioca, with just a hint of sourness. It is quite bland by itself, but mixes easily with fruit juices, etc. It has great health properties and is rapidly becoming popular with athletes as a superb isotonic drink, because it has great electrolyte and mineral properties, and is a natural food with no harmful side effects or hideous chemical garbage masquerading as food.Good organic coconut water is very hard to find, but there are many brands of non-organic like this one on the market. I checked out the package info and vendor's web site, but could find only general information on coconut water and its benefits, nothing specific about this exact product - where and how it is grown and harvested, the quality of the land and processing, etc. That is not a good sign.For an item that is very health oriented, the only reasons I can see for hiding that information are pure marketing ignorance, or knowing that the truth would not paint a good picture. Rain forests are reportedly being cut down for coconut palm plantations, especially those dedicated to unhealthy corporate factory farming practices. It would be vital for a company to distance themselves from that kind of activity by using only properly grown plants on healthy, environmentally sound plantations, and making that a very prominent part of their marketing.It would also be vital to play up everything possible that points to a healthy product by specifically mentioning those things about this specific product, not just general properties. This company doesn't do any of that, so I can only assume that this product is not produced in a way they want me to know about. That is the kiss of death for a product in my eyes. Granted, I am fussier than most in this regard.Don't be misled by the ""100% Natural"" marketing hype. That means virtually nothing. It is not a strict, legally defined standard, as is ""USDA Organic,"" for example. Virtually anything found in ""nature,"" i.e. toxic heavy metals, MSG (yes, it occurs in nature), animal manure, etc., can be considered ""natural"" and can legally be included in a product labeled ""100% Natural."" Granted, USDA organic standards are very weak as organic standards go (compared to say, Oregon Tilth), but they are still better than nothing.While I love coconut and want to give this product 4 or 5 stars, the complete lack of honest information about its origins and processing make me VERY, VERY suspicious. Without more information about how safe/healthy the product actually is, I can only give it 3 stars and a serious ""caveat emptor."" It is probably much better than any ordinary ""sports drinks,"" but there are too many unanswered questions to be sure. One's health is not something to be treated lightly.UPDATE July 2009:After continued searching, I still have not been able to locate a consistent source of organic or Fair Trade coconut water. While the manufacturer of this coconut water still does not give out any real information about the growing, harvesting, or other relevant details of production, neither do any of their competitors.So far, this is still the best coconut water I have been able to find, and I continue to drink it, even with the questions I have.",3,"not bad stuff, but I have serious questions",1212278400,"2011-03-11"
"B000UUWECC","I prefer Zico. This brand has a citrus taste to it. Don't like my coconut water to taste sour. I did purchase a large size at Whole Foods and that tasted fine. For some reason the smaller containers taste different. I did try it room temperature and cold. Regardless, sour after taste. Don't recommend this brand.",3,"Prefer Zico",1330992000,"2011-03-11"
"B000UUWECC","I've tried the Big Three (ONE, Vita Coco and Zico) and I've found ONE to have the best flavor... Zico is from concentrate and has ""natural flavors"", and Vita Coco adds Vitamin C... I just want straight un-altered/enhanced coconut water, and ONE is it!",5,"My Favorite Coconut Water",1348012800,"2011-03-11"
"B000UUWECC","This coconut water is awesome!  So good.. not too sweet but perfect ..all natural...will be purchasing more for sure!  Super fast shipping",5,"Awesome!",1381190400,"2011-03-11"
"B000UUWECC","I love O.N.E. the most of all Coconut Water. What got me really upset was that Amazon sent me a shipment on March 2011 that had a sell date of May 2011 and got recalled on April 2011. The recall was on all shipments with a sell date of ""May XX, 2011"". Ugh. By April I have already consumed the entire March shipment. Well, I am still alive so my body either killed any potential molding or molding has yet started inside the Coconut water packaging. I emailed Amazon. Ignored. Well, cancelled subscription to all O.N.E. coconut water",1,"GREAT except for the RECALL",1304380800,"2011-03-11"
"B000UUWECC","O.N.E. Coconut Water provides adequate hydration especially for active people.  I always have a this wonderful and delicious health drink before I exercise.  It provides the electrolytes, potassium and magnesium that our bodies need to stay hydrated and energetic during a workout or anytime during the day.  I love it and have it auto shipped every month. I highly recommend it to everyone.",5,"Hydration",1278460800,"2011-03-11"
"B000UUWECC","A friend of mine recently turned me onto O.N.E. Coconut Water as a refreshing post-exercise drink. The taste is sweet but subtle, but what really wowed me was reading the ingredient label. Coconut water naturally has 650 mg of potassium (15x more than a banana), 25mg of magnesium, and 35 mg of sodium! All of this in a 10 oz, 60 calorie package. It's like nature's gatorade!I LOVE ONE COCONUT WATER!!!",5,"O.N.E. is the ONE",1202601600,"2011-03-11"
"B000UUWECC","Warning if you drink sodas and junk you will probably not like this drink. I drink alot of water during the day so when I drink the coconut water it has a good sweet taste to it.  But I have given samples to friends and they say it tastes nasty, and they go drink a liter of Pepsi. So if you're looking for something good and healthy buy this drink.  But if you want to drink all those chemical soda drinks this is not for you.",5,"Delicious!",1364947200,"2011-03-11"
"B000UUWECC","I didn't like the taste of the coconut water by itself.  I found it to have an odd smell and a skim milk-like aftertaste, which I didnt find refreshing.However, I made some fruit smoothies using frozen fruit and the coconut water and found they made delicious and refreshing smoothies.  Highly recommended for smoothie lovers as an alternative to sweet juices.  I can't wait to make another one.",4,"Delicious in fruit smoothies",1248134400,"2011-03-11"
"B000UUWECC","My doctor recommended that I drink coconut water for magnesium. This is the best tasting one I've found! I enjoy it!",5,"Love it!",1382140800,"2011-03-11"
"B000UUWECC","I started drinking it instead of Gatorade for hydration while I play tennis.  It is much better for your teeth, because it  contains less sugar.  Also it has a lot more potassium  and more magnesium than most sports drinks.  It also contains less sodium.  It is an all around more natural drink for hydration.",5,"The Best Hydration Sports Drink",1362528000,"2011-03-11"
"B000UUWECC","I fell in love with this brand of coconut water in Maui last year and decided I must have a continuous supply available in my frig. I decided to take advantage of the Amazon subscription service to have 2 cases delivered each month. O.N.E. brand was the best tasting of all of the coconut waters out there - at least until 2 months ago. I am not sure if they changed coconut suppliers or if something changed with their processing but the for the last 2 months the product's taste has changed (and is not as tasty/flavorful as it used to be). I though it was just me or a bad batch but the poor taste continued and my husband has mentioned that he too noticed the change in taste. I still use it in my smoothies, but have decided that when this supply is gone I will try another brand and have cancelled my subscription from Amazon.",3,"Initially great tasting but then something happened...",1373587200,"2011-03-11"
"B000UUWECC","O.N.E. is the best tasting, most natural coconut water product on the market, period.  I have tried all the competitors and they simply do not stack up.Zico, while the most price efficient, is garbage as they sacrifice quality of their formula by mass producing it from concentrate in an attempt to cut costs.Vita Coco, while better than Zico, seems to focus more on mass marketing and endorsing their product than on producing the most natural and delicious formula.  Vita Coco is much like the Patron of coconut water.  Similar to Patron, Vita Coco is a solid product marketed and endorsed heavily to the masses, but true connoisseurs of the drink know that it is not the best.O.N.E. coconut water is the best.  The company's focus is on their product, improving their product, and making sure that their drink is the most natural, most organic product on the market; not on cost efficiency or creating a false image through mass marketing.",5,"O.N.E. Coconut Water: The most natural, best tasting coconut water",1335052800,"2011-03-11"
"B000UUWECC","This product taste nothing like fresh coconut juice.  It has a funny taste.  Being from Hawaii you really know how the real stuff taste like which maybe is why I am not a fan of this drink.",1,"Hate It",1219449600,"2011-03-11"
"B000UUWECC","...Then O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is the drink for you.  I found this drink to be almost overpoweringly sweet as a standalone beverage.  According to the package, O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE contains natural coconut water, natural pineapple juice, cane juice, vitamin C, and natural fruit flavor.  Personally, with the coconut and the pineapple, I think they could have left out the sugar cane.However, when I paired O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE with a light snack of cheese and crackers, it became a very tasty, refreshing drink.  I, apparently, needed a little salt and/or savory to make O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE completely palatable.  With the afore mentioned snack, the O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is really delightful.  I can also see it being very invigorating on a hot summer today (not so much with the cold winter weather).O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE comes in a handy 8.5 oz box with a place to punch a straw through.  This type of packaging is nice if you are on the go or have kids.  Just throw it in your bag and go.Prior to this experience, I had not heard of coconut water.  On the packaging it says ""O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is a blend of the natural water from inside a young, green coconut and sweet, golden pineapple juice. It has five essential electrolytes, more potassium than a banana, no fat, no cholesterol, and no preservatives.""  Huh...who knew you could drink a green coconut?  Educational and a good source of potassium.  Being allergic to bananas, it is always good to have another source.Overall, I would not drink O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE by itself in the middle of winter.  But together with non-sugary snack or in the high heat of summer, I would definitely give O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE another try.",4,"If You REALLY Like Sweet...",1264550400,"2011-03-11"
"B000UUWECC","I wanted to love it after reading the benefits of coconut water. Eh. Not quite what I wanted but then again.. it's healthy food. Maybe it'll be better frozen.",3,"Healthy coconut water",1266451200,"2011-03-11"
"B000UUWECC","This is good but not as good as the standard coconut water in this brand.  The container is smaller, there is no straw, and I like the taste of the plain one better.  It is OK.",3,"Plain is better",1261612800,"2011-03-11"
"B000UUWECC","I have always HATED coconut water, but I know it's good for you. I've been &#34;trying&#34; to make myself like it by buying a coconut water drink every month or so and praying my taste buds have changed. With this drink, my prayers were answered! Even though I still strongly dislike normal coconut water, this stuff is amazing! No joke! And I love the convenient packaging. I stuff one in my gym bag for a post-long run pick me up. Plus, buying in bulk like this saves a ton of money. These things cost $2.00 plus tax a piece at my local grocery. Using Amazon I think it averages $0.50 per drink. SCORE!",5,"Best coconut water on the planet",1385769600,"2011-03-11"
"B000UUWECC","I drank one the day it came, right out of the box(warm)and really liked it. I like that the taste is mild. (but that doesnt mean its watered down and has not flavor because it does)It's easier on my tummy in the morning. I will be trying the other flavors for sure.",5,"I LOVE IT!!",1285632000,"2011-03-11"
"B000UUWECC","Besides the taste, this stuff comes in handy if you ever need a plasma transfusion and there are no blood donors available, as coconut water is an exact match to human plasma. Minus one star because they don't include an intravenous needle. :(",4,"Buy Extras!",1353888000,"2011-03-11"
"B000UUWECC","This beverage met all my expectations for flavor and taste. I work out a lot and this is a good source of potassium. The mix of pineapple juice in the product added just the right amount of contrast and flavor to make this a refreshing beverage after a tough workout.",5,"Refreshing Beverage",1399248000,"2011-03-11"
"B000UUWECC","This beverage was surprising to me. I never thought of coconut water as being anything but a tasty treat that I had on vacation. If you look at the nutrition information on the box you will be amazed that not only i it good but it is good for you. I have found it to be a good replacement for sports drinks when I go to the gym.",5,"O.N.E. Coconut Water, 11.2-Ounce Aseptic Containers (Pack of 12)",1245974400,"2011-03-11"
"B000UUWECC","I've been buying coconut water individually at Whole Foods and various deli's for several years now. It is perfect for: post gym or yoga, and also is an excellent cure for hangovers-I believe the electrolytes are very soothing to a dehydrated system. This is an incredible price and I just received my first shipment. I hadn't tried O.N.E before but it is delicious and just as good if not better tasting than other brands. It is an acquired taste as there is a slightly spoiled sweetness to it, but I love it and love that it is healthy!",5,"Great price, delicious coconut water",1242777600,"2011-03-11"
"B000UUWECC","Love love love this coconut water. It is definitely the best tasting coconut water on the market in my opinion. Also, it is fresh and not from concentrate.",5,"Coconut water",1402531200,"2011-03-11"
"B000UUWECC","Each brand of Coconut water, I have tried, tastes a little different.  This was tasty and seemed to be a little sweeter than others I have had.  That is all I know to say about the product.  It is Coconut water.",4,"O.N.E. Coconut Water, 11.2-Ounce Aseptic Containers (Pack of 12)",1376956800,"2011-03-11"
"B000UUWECC","I really like coconut water and the O.N.E. name brand taste the best. I would recommend this brand name if you like coconut water.",5,"Coconut Water",1383955200,"2011-03-11"
"B000UUWECC","Been drinking Zico for some time now, and after having tried O.N.E, I must say that I prefer this brand.  For me, Zico has an aftertaste which O.N.E doesn't... and while neither taste like the original out of a coconut, this is O.N.E that I will stick with.",4,"O.N.E to stick with",1245283200,"2011-03-11"
"B000UUWECC","I used this product to make noodles - I used it instead of water to boil the noodles.  It gave a very nice, delicate taste to the noodles.",4,"Light and Flavorful",1213660800,"2011-03-11"
"B000UUWECC","I was exhausted, hot, and dehydrated when I spotted this in a concourse store at JFK airport.  I was about to get on a 6 hour flight and water sounded too unsatisfying - but juice sounded too heavy.I'd heard the rumblings about coconut water so I looked to see if I liked any of the flavor options - I can't stand mango and just about everyone adds it. I was relieved to see the O.N.E. coconut water with a ""splash of pineapple"" so I figured I'd give it a go.The woman at the counter said ""are you sure you want that? It's $4."" Steep! But it's an airport, what can you do? By that point I was so wanting to try it I said sure.  After all, it would've been $3 for a sticky sweet soda.I was so happy with it that I kept the empty tetra pack with me the whole time I traveled so I would know which one it was.  It doesn't taste heavy (in case the pina colada reference made it sound that way) but the pineapple takes the edge off the green coconut water.  It's amazing.I was happy to find it on Amazon - as I'm definitely hooked.Since I have Prime shipping, it gets to me in 2 days (if I order it right, that is!) which saves me a trip to various local stores trying to see who still has it in stock.I'm totally thrilled with this stuff.",5,"If you're looking for something a little more ""Pina Colada"" this is it",1308528000,"2011-03-11"
"B000UUWECC","I just got back from Maui after living off POG (which is Passion fruit, orange and guava juice). Needless to say the stuff you get in the frozen can is nowhere near as good as the real thing.POG is best for vacations, unless you want to develop diabetes... This is a great alternative. I already enjoy the mango flavor and the pineapple is alright, but the pink guava version is my new favorite. I only wish they made the flavored coconut waters in the larger one liter size...",5,"Like POG but better for you!",1336348800,"2011-03-11"
"B000UUWECC","I'd avoid the Warehouse Deals for this product.  I purchased 3 boxes (36 containers) of the Pineapple Coconut Water, and about 26 of them tasted ""cheesy"".  Yeah, cheesy coconut water.I purchased them in May and they were expiring in July.",2,"Purchased from Amazon Warehouse",1371427200,"2011-03-11"
"B000UUWECC","Coconut water is very good for you and ONE coconut water has great nutritional benefits.  It tastes like dirty feet though.  I have definitely had better tasting brands.  But the price is good.",3,"Bad taste - great benefits",1296432000,"2011-03-11"
"B000UUWECC","Convenient packaging, has never leaked! Good product consistency from order to order. I enjoy using coconut water in smoothies and for a refreshing break.",5,"Good value",1355184000,"2011-03-11"
"B000UUWECC","A refreshing, tasty beverage that can be used not only for smoothies, but for cooking as well.  Especially in a polynesian stir fry or curry dish. I appreciate that it is organic and a wonderful alternative to the toxic soft drinks on the market. I found it very enjoyable!",3,"Tasty",1216857600,"2011-03-11"
"B000UUWECC","HiI was excited to learn about the benefits of coconut water. So...I bought a case from Amazon.com.  The next day, I took my cold coconut water out of the fridge and took a sip...UG...it tasted really really off. I dumped it down the drain and to my surprize and disbelief, it look like a small animal liver was stuffed in the box. I'm very serious when I tell you this! I took pictures and my father-in-law was actually there when this 'thing' drop out of the box.Got a call back from O.N.E when the saw the pix I sent them.  They asked me if I wanted more coconut water and I said NO. They said this has never happened before.  I still feel sick to my stomach after what I saw.I'm going to dump the rest of the water in my garden as I just can't bring myself to drink the water!",1,"Strange Substance found in ONE Coconut Water",1248307200,"2011-03-11"
"B000UUWECC","I ordered a case of this water. I honestly didn't like the taste of it. Seemed to have an after taste and was not enjoyable at all.I wound up drinking all of them because it would have been a waste of money  not to, I would not recommend (sorry O.N.E). Maybe this is because I have had some of the best tasting coconut water from a more pricey juicing company that was mind &#34;blowingly&#34; (not really a word but.....) good that this O.N.E water couldn't compare.",2,"Not the best flavor",1390262400,"2011-03-11"
